comment_sentence_id,class,comment_sentence,partition,instance_type,category
3085,CollectionTestSuiteBuilder.java,author chri povirk,1,0,Expand
3086,CollectionTestSuiteBuilder.java,author loui wasserman,0,0,Expand
4115,SortedSetNavigationTester.java,gener junit test test oper sortedset,1,0,Expand
4116,SortedSetNavigationTester.java,invok directli plea see,0,0,Expand
4117,SortedSetNavigationTester.java,code sortedsettestsuitebuild,1,0,Expand
4118,SortedSetNavigationTester.java,author jess wilson,0,0,Expand
4119,SortedSetNavigationTester.java,author loui wasserman,1,0,Expand
3095,ConflictingRequirementsException.java,thrown requir tester method class conflict,0,0,Expand
3096,ConflictingRequirementsException.java,author georg van den driessch,1,0,Expand
3099,CountingOutputStream.java,outputstream count number byte written,0,0,Expand
3100,CountingOutputStream.java,author chri nokleberg,1,0,Expand
3101,CountingOutputStream.java,sinc 10,0,0,Expand
4126,SubscriberTest.java,test link subscrib,1,0,Expand
4127,SubscriberTest.java,author cliff biffl,0,0,Expand
4128,SubscriberTest.java,author colin decker,1,0,Expand
3105,DescendingMultiset.java,skeleton implement descend multiset,0,0,Expand
3106,DescendingMultiset.java,need code forwardmultiset,1,0,Expand
3107,DescendingMultiset.java,code entryiter,0,0,Expand
3108,DescendingMultiset.java,author loui wasserman,1,0,Expand
4134,TesterRequirements.java,encapsul constraint class test must satisfi order tester method,0,0,Expand
4135,TesterRequirements.java,run class,1,0,Expand
4136,TesterRequirements.java,author georg van den driessch,0,0,Expand
3113,EqualsTester.java,tester equal hashcod method class,1,0,Expand
3114,EqualsTester.java,p simplest use case,0,0,Expand
3115,EqualsTester.java,pre,1,0,Expand
4141,TestStringListGenerator.java,author kevin bourrillion,0,0,Expand
3117,EqualsTester.java,pre,1,0,Expand
3118,EqualsTester.java,p test code fooequal foo code fooequal null oper,0,0,Expand
4143,WrappingScheduledExecutorService.java,abstract code scheduledexecutorservic allow subclass linkplain,1,0,Expand
3119,EqualsTester.java,p extens test add multipl equal group,0,0,Expand
4144,WrappingScheduledExecutorService.java,wraptask callabl wrap task submit underli executor,1,0,Expand
3120,EqualsTester.java,group contain object,0,0,Expand
4145,WrappingScheduledExecutorService.java,p note task wrap may occur even task never execut,1,0,Expand
3121,EqualsTester.java,equal unequ object group,0,0,Expand
4146,WrappingScheduledExecutorService.java,author luke sandberg,1,0,Expand
3122,EqualsTester.java,exampl,0,0,Expand
3123,EqualsTester.java,pre,1,0,Expand
3124,EqualsTester.java,new equalstest,0,0,Expand
3125,EqualsTester.java,addequalitygroup new user page new user page,1,0,Expand
3126,EqualsTester.java,addequalitygroup new user sergey,0,0,Expand
3127,EqualsTester.java,testequ,1,0,Expand
3128,EqualsTester.java,pre,0,0,Expand
3129,EqualsTester.java,p test,1,0,Expand
3130,EqualsTester.java,ul,0,0,Expand
3131,EqualsTester.java,li compar object return true,1,0,Expand
3133,EqualsTester.java,li compar object instanc incompat class return fals,0,0,Expand
3134,EqualsTester.java,li compar pair object within equal group return true,1,0,Expand
3135,EqualsTester.java,li compar pair object differ equal group return fals,0,0,Expand
3136,EqualsTester.java,li hash code two equal object equal,1,0,Expand
3137,EqualsTester.java,ul,0,0,Expand
3140,EqualsTester.java,ul,1,0,Expand
3146,EqualsTester.java,ul,0,0,Expand
3147,EqualsTester.java,author jim mcmaster,1,0,Expand
3148,EqualsTester.java,author jige yu,0,0,Expand
3149,EqualsTester.java,sinc 100,1,0,Expand
3150,EqualsTester.java,class use test whether equal correctli handl instanc incompat class,0,0,Expand
3151,EqualsTester.java,sinc privat inner class invok never pas instanc tester,1,0,Expand
3182,FeatureSpecificTestSuiteBuilder.java,creat base criterion junit test suit exhaust test object gener,0,0,Expand
3184,FeatureSpecificTestSuiteBuilder.java,param b concret type builder self type,1,0,Expand
3185,FeatureSpecificTestSuiteBuilder.java,builder method,0,0,Expand
3186,FeatureSpecificTestSuiteBuilder.java,class link name return type builder method deriv,1,0,Expand
3188,FeatureSpecificTestSuiteBuilder.java,param g type gener pas tester gener test suit,0,0,Expand
3189,FeatureSpecificTestSuiteBuilder.java,,1,0,Expand
3191,FeatureSpecificTestSuiteBuilder.java,inform requir parameter test,0,0,Expand
3192,FeatureSpecificTestSuiteBuilder.java,author georg van den driessch,1,0,Expand
3205,ForwardingBlockingDequeTest.java,test link forwardingblockingdequ,0,0,Expand
3206,ForwardingBlockingDequeTest.java,author emili soldal,1,0,Expand
3209,ForwardingImmutableSet.java,gwt implement link immutableset forward anoth code set implement,0,0,Expand
3210,ForwardingImmutableSet.java,author hayward chan,1,0,Expand
3214,ForwardingQueueTest.java,test code forwardingqueu,0,0,Expand
3215,ForwardingQueueTest.java,author robert konigsberg,1,0,Expand
3216,ForwardingQueueTest.java,author loui wasserman,0,0,Expand
3220,GwtTestSuite.java,run gwt test,1,0,Expand
3221,GwtTestSuite.java,group suit much faster run one test,0,0,Expand
3222,GwtTestSuite.java,suit per suit setup expens,1,0,Expand
3226,HashFunctionEnum.java,enum contain known hash function,0,0,Expand
3227,HashFunctionEnum.java,author kurt alfr kluever,1,0,Expand
3230,HostAndPort.java,immut represent host port,0,0,Expand
3231,HostAndPort.java,p exampl usag,1,0,Expand
3232,HostAndPort.java,pre,0,0,Expand
3233,HostAndPort.java,hostandport hp hostandportfromstr 2001 db8 1,1,0,Expand
3235,HostAndPort.java,requirebracketsforipv6,0,0,Expand
3236,HostAndPort.java,hpgethost return 2001 db8 1,1,0,Expand
3237,HostAndPort.java,hpgetport return 80,0,0,Expand
3238,HostAndPort.java,hptostr return 2001 db8 1 80,1,0,Expand
3239,HostAndPort.java,pre,0,0,Expand
3240,HostAndPort.java,p exampl recogn format,1,0,Expand
3241,HostAndPort.java,ul,0,0,Expand
3242,HostAndPort.java,li examplecom,1,0,Expand
3244,HostAndPort.java,li 192021,0,0,Expand
3246,HostAndPort.java,li 2001 db8 1 link gethost omit bracket,1,0,Expand
3247,HostAndPort.java,li 2001 db8 1 80 link gethost omit bracket,0,0,Expand
3248,HostAndPort.java,li 2001 db8 1 use link requirebracketsforipv6 prohibit,1,0,Expand
3249,HostAndPort.java,ul,0,0,Expand
3250,HostAndPort.java,p note exhaust list method concern,1,0,Expand
3251,HostAndPort.java,bracket colon port number,0,0,Expand
3253,HostAndPort.java,caller respons,1,0,Expand
3254,HostAndPort.java,author paul mark,0,0,Expand
3255,HostAndPort.java,sinc 100,1,0,Expand
3282,ImmutableSetHashFloodingDetectionBenchmark.java,benchmark implement link immutablesethashfloodingdetect object,0,0,Expand
3285,ImmutableTable_CustomFieldSerializerBase.java,class contain static util method write link immutablet gwt field,1,0,Expand
3286,ImmutableTable_CustomFieldSerializerBase.java,serial,0,0,Expand
3287,ImmutableTable_CustomFieldSerializerBase.java,serial deleg link serial link instanti,1,0,Expand
3288,ImmutableTable_CustomFieldSerializerBase.java,author chri povirk,0,0,Expand
3293,LazyStackTraceBenchmark.java,quick dirti benchmark link throwableslazystacktrac throwabl,1,0,Expand
3294,LazyStackTraceBenchmark.java,benchmark caller,0,0,Expand
3295,LazyStackTraceBenchmark.java,finder implement might use log framework,1,0,Expand
3300,LongMathBenchmark.java,benchmark non round method code longmath,0,0,Expand
3301,LongMathBenchmark.java,author loui wasserman,1,0,Expand
3304,MapPutAllTester.java,gener junit test test code putal oper map,0,0,Expand
3306,MapPutAllTester.java,plea see link comgooglecommoncollecttestingmaptestsuitebuild,1,0,Expand
3307,MapPutAllTester.java,author chri povirk,0,0,Expand
3308,MapPutAllTester.java,author kevin bourrillion,1,0,Expand
3313,MapSerializationTester.java,basic serial test map,0,0,Expand
3314,MapSerializationTester.java,author loui wasserman,1,0,Expand
3317,MultimapBuilder.java,builder multimap implement allow custom back map valu,0,0,Expand
3318,MultimapBuilder.java,collect implement use particular multimap,1,0,Expand
3321,MultimapBuilder.java,pre code,0,0,Expand
3322,MultimapBuilder.java,listmultimap string integ treelistmultimap,1,0,Expand
3323,MultimapBuilder.java,multimapbuildertreekey arraylistvalu build,0,0,Expand
3324,MultimapBuilder.java,setmultimap integ myenum hashenummultimap,1,0,Expand
3325,MultimapBuilder.java,multimapbuilderhashkey enumsetvalu myenumclass build,0,0,Expand
3326,MultimapBuilder.java,pre,1,0,Expand
3327,MultimapBuilder.java,p code multimapbuild instanc immut,0,0,Expand
3328,MultimapBuilder.java,invok configur method effect,1,0,Expand
3329,MultimapBuilder.java,receiv instanc must store use new builder instanc return instead,0,0,Expand
3330,MultimapBuilder.java,p gener multimap serializ key valu type serializ unless,1,0,Expand
3331,MultimapBuilder.java,state otherwis one configur method,0,0,Expand
3332,MultimapBuilder.java,author loui wasserman,1,0,Expand
3333,MultimapBuilder.java,param k0 upper bound key type gener multimap,0,0,Expand
3334,MultimapBuilder.java,param v0 upper bound valu type gener multimap,1,0,Expand
3335,MultimapBuilder.java,sinc 160,0,0,Expand
3336,MultimapBuilder.java,leav k v upper bound rather actual key valu type allow type,1,0,Expand
3337,MultimapBuilder.java,paramet left implicit often,0,0,Expand
3338,MultimapBuilder.java,cachebuild use techniqu,1,0,Expand
3339,MultimapBuilder.java,intermedi stage link multimapbuild key valu collect map,0,0,Expand
3340,MultimapBuilder.java,implement specifi valu collect implement,1,0,Expand
3341,MultimapBuilder.java,param k0 upper bound key type gener multimap,0,0,Expand
3342,MultimapBuilder.java,sinc 160,1,0,Expand
3343,MultimapBuilder.java,leav k v upper bound rather actual key valu type allow type,0,0,Expand
3344,MultimapBuilder.java,paramet left implicit often,1,0,Expand
3345,MultimapBuilder.java,cachebuild use techniqu,0,0,Expand
3346,MultimapBuilder.java,special link multimapbuild gener link listmultimap instanc,1,0,Expand
3347,MultimapBuilder.java,sinc 160,0,0,Expand
3348,MultimapBuilder.java,leav k v upper bound rather actual key valu type allow type,1,0,Expand
3349,MultimapBuilder.java,paramet left implicit often,0,0,Expand
3350,MultimapBuilder.java,cachebuild use techniqu,1,0,Expand
3352,MultimapBuilder.java,sinc 160,0,0,Expand
3353,MultimapBuilder.java,leav k v upper bound rather actual key valu type allow type,1,0,Expand
3354,MultimapBuilder.java,paramet left implicit often,0,0,Expand
3355,MultimapBuilder.java,cachebuild use techniqu,1,0,Expand
3357,MultimapBuilder.java,sinc 160,0,0,Expand
3390,MultimapBuilderTest.java,test link multimapbuild,1,0,Expand
3391,MultimapBuilderTest.java,author loui wasserman,0,0,Expand
3394,NullsLastOrdering_CustomFieldSerializer.java,class implement gwt serial link nullslastord,1,0,Expand
3395,NullsLastOrdering_CustomFieldSerializer.java,author chri povirk,0,0,Expand
3398,ObjectCountHashMap.java,objectcounthashmap implement code abstractobjectcountmap use array,1,0,Expand
3399,ObjectCountHashMap.java,store key object count valu,0,0,Expand
3400,ObjectCountHashMap.java,compar use tradit code hashmap,1,0,Expand
3401,ObjectCountHashMap.java,implement store key count valu map entri code objectcounthashmap,0,0,Expand
3402,ObjectCountHashMap.java,minim object alloc reduc memori footprint,1,0,Expand
3403,ObjectCountHashMap.java,p absenc element delet iter element insert order,0,0,Expand
3410,PeekingIterator.java,iter support one element lookahead iter,1,0,Expand
3411,PeekingIterator.java,p see guava user guid articl href,0,0,Expand
3412,PeekingIterator.java,githubcom googl guava wiki collectionhelpersexplainedpeekingiter code,1,0,Expand
3413,PeekingIterator.java,peekingiter,0,0,Expand
3414,PeekingIterator.java,author mick killianey,1,0,Expand
3415,PeekingIterator.java,sinc 20,0,0,Expand
3422,Preconditions.java,static conveni method help method constructor check whether invok,1,0,Expand
3424,Preconditions.java,p precondit met code precondit method throw uncheck except,0,0,Expand
3428,Preconditions.java,pre code,1,0,Expand
3434,Preconditions.java,p replac compact,0,0,Expand
3435,Preconditions.java,pre code,1,0,Expand
3437,Preconditions.java,checkargu valu 0 input neg valu,0,0,Expand
3440,Preconditions.java,p hypothet bad caller method,1,0,Expand
3441,Preconditions.java,pre code,0,0,Expand
3442,Preconditions.java,void examplebadcal,1,0,Expand
3443,Preconditions.java,doubl sqrt 10,0,0,Expand
3445,Preconditions.java,p would flag call code sqrt illeg argument,1,0,Expand
3446,Preconditions.java,h3 perform h3,0,0,Expand
3447,Preconditions.java,p avoid pas messag argument expens comput code alway comput,1,0,Expand
3448,Preconditions.java,even though usual need,0,0,Expand
3449,Preconditions.java,argument use convent,1,0,Expand
3450,Preconditions.java,throw idiom instead,0,0,Expand
3451,Preconditions.java,p depend messag argument memori may alloc box vararg array,1,0,Expand
3452,Preconditions.java,creation,0,0,Expand
3454,Preconditions.java,alloc mani common case,1,0,Expand
3455,Preconditions.java,p messag string format unless except thrown cost,0,0,Expand
3456,Preconditions.java,string format concern,1,0,Expand
3457,Preconditions.java,p perform concern consid profil code product,0,0,Expand
3458,Preconditions.java,environ possibl spend lot effort tweak particular element,1,0,Expand
3461,Preconditions.java,continu throw,0,0,Expand
3462,Preconditions.java,standard jdk except link javautilnosuchelementexcept link,1,0,Expand
3463,Preconditions.java,unsupportedoperationexcept situat intend,0,0,Expand
3465,Preconditions.java,p cours possibl use method class check invalid condit,1,0,Expand
3466,Preconditions.java,caller fault,0,0,Expand
3467,Preconditions.java,b recommend b,1,0,Expand
3468,Preconditions.java,mislead futur reader code stack trace,0,0,Expand
3469,Preconditions.java,see,1,0,Expand
3470,Preconditions.java,href githubcom googl guava wiki conditionalfailuresexplain condit failur,0,0,Expand
3471,Preconditions.java,explain guava user guid advic,1,0,Expand
3472,Preconditions.java,notabl link verifi offer assert,0,0,Expand
3474,Preconditions.java,h3 code javautilobjectsrequirenonnul h3,1,0,Expand
3475,Preconditions.java,p project use code comgooglecommon gener avoid use link,0,0,Expand
3476,Preconditions.java,javautilobjectsrequirenonnul object,1,0,Expand
3477,Preconditions.java,instead use whichev link,0,0,Expand
3478,Preconditions.java,checknotnul object link verifyverifynotnul object appropri situat,1,0,Expand
3479,Preconditions.java,goe messag accept overload,0,0,Expand
3480,Preconditions.java,h3 code support h3,1,0,Expand
3482,Preconditions.java,string,0,0,Expand
3483,Preconditions.java,support code specifi full rang link,0,0,Expand
3484,Preconditions.java,javautilformatt specifi,0,0,Expand
3485,Preconditions.java,howev note number argument match,0,0,Expand
3487,Preconditions.java,behav expect still includ argument valu error messag messag,0,0,Expand
3488,Preconditions.java,simpli format exactli intend,0,0,Expand
3489,Preconditions.java,h3 inform h3,0,0,Expand
3490,Preconditions.java,p see guava user guid,0,0,Expand
3493,Preconditions.java,author kevin bourrillion,0,0,Expand
3494,Preconditions.java,sinc 20,0,0,Expand
3580,RegularImmutableList_CustomFieldSerializer.java,class implement gwt serial link regularimmutablelist,0,0,Expand
3581,RegularImmutableList_CustomFieldSerializer.java,author hayward chan,0,0,Expand
3585,ReserializingTestCollectionGenerator.java,reseri set creat anoth test set gener,0,0,Expand
3587,ReserializingTestCollectionGenerator.java,author jess wilson,0,0,Expand
